OrderID,Date,CustomerID,Product,Quantity,UnitPrice,TotalPrice,PaymentMethod,Clean_CouponCode
ORD200655,3/14/2023,C22101,Chair,2,132.60,265.20,Debit Card,WINTER15
ORD200656,1/18/2024,C51404,Monitor,2,189.06,378.12,Gift Card,SAVE10
ORD200657,12/24/2023,C19384,Tablet,4,87.79,351.16,Cash,FREESHIP
ORD200658,4/18/2025,C86864,Printer,2,46.36,92.72,Gift Card,SAVE10
ORD200659,10/26/2024,C24301,Phone,2,642.04,1284.08,Gift Card,WINTER15
ORD200660,10/19/2024,C43842,Chair,2,651.57,1303.14,Debit Card,WINTER15
ORD200661,2/28/2025,C63657,Tablet,3,424.89,1274.67,Debit Card,FREESHIP
ORD200662,1/28/2023,C98332,Laptop,3,438.89,1316.67,Cash,NONE
ORD200663,4/15/2024,C59774,Monitor,1,72.60,72.60,Debit Card,FREESHIP
ORD200664,12/19/2024,C14847,Laptop,4,194.75,779.00,Cash,NONE
ORD200665,5/2/2023,C83653,Tablet,4,231.26,925.04,Online,WINTER15
ORD200666,8/31/2024,C35711,Monitor,4,327.12,1308.48,Credit Card,NONE
ORD200667,5/3/2023,C10477,Laptop,1,466.42,466.42,Gift Card,SAVE10
ORD200668,7/5/2024,C61257,Monitor,2,253.67,507.34,Cash,WINTER15
ORD200669,2/5/2023,C60547,Desk,1,257.00,257.00,Debit Card,NONE
ORD200670,4/18/2024,C14576,Desk,4,539.20,2156.80,Credit Card,FREESHIP
ORD200671,6/15/2023,C49282,Chair,5,50.74,253.70,Gift Card,WINTER15
ORD200672,5/9/2023,C14017,Phone,2,624.16,1248.32,Debit Card,SAVE10
ORD200673,2/21/2023,C46504,Tablet,2,372.92,745.84,Credit Card,SAVE10
ORD200674,1/9/2024,C56928,Laptop,4,358.75,1435.00,Gift Card,SAVE10
ORD200675,8/6/2024,C97749,Desk,3,342.02,1026.06,Debit Card,NONE
ORD200676,6/23/2025,C90431,Laptop,2,422.34,844.68,Credit Card,FREESHIP
ORD200677,4/3/2025,C56722,Tablet,5,22.07,110.35,Online,FREESHIP
ORD200678,11/24/2024,C40863,Chair,3,163.13,489.39,Gift Card,WINTER15
ORD200679,2/2/2023,C40798,Tablet,3,360.66,1081.98,Online,FREESHIP
ORD200680,8/27/2023,C16702,Monitor,3,463.39,1390.17,Credit Card,NONE
ORD200681,1/30/2024,C38262,Tablet,1,155.27,155.27,Debit Card,NONE
ORD200682,7/23/2023,C50274,Monitor,3,509.42,1528.26,Credit Card,FREESHIP
ORD200683,5/18/2025,C91591,Desk,4,652.48,2609.92,Cash,FREESHIP
ORD200684,9/22/2024,C96583,Printer,4,34.84,139.36,Credit Card,NONE
ORD200685,2/7/2025,C64579,Desk,1,234.37,234.37,Debit Card,FREESHIP
ORD200686,10/9/2023,C41903,Desk,3,53.60,160.80,Cash,WINTER15
ORD200687,9/13/2023,C19742,Tablet,1,332.09,332.09,Gift Card,FREESHIP
ORD200688,3/6/2024,C20077,Monitor,4,593.22,2372.88,Credit Card,WINTER15
ORD200689,8/29/2023,C13186,Tablet,2,444.84,889.68,Online,NONE
ORD200690,7/12/2024,C29318,Monitor,1,24.48,24.48,Gift Card,NONE
ORD200691,11/24/2024,C36137,Laptop,3,239.08,717.24,Cash,NONE
ORD200692,1/23/2023,C25534,Desk,5,196.84,984.20,Credit Card,WINTER15
ORD200693,3/12/2025,C62070,Monitor,1,176.58,176.58,Debit Card,NONE
ORD200694,10/2/2023,C92049,Printer,4,666.52,2666.08,Cash,FREESHIP
ORD200695,11/23/2024,C52604,Printer,5,101.30,506.50,Online,FREESHIP
ORD200696,7/2/2023,C22429,Chair,4,151.20,604.80,Gift Card,WINTER15
ORD200697,2/4/2025,C27430,Printer,5,94.85,474.25,Cash,WINTER15
ORD200698,1/4/2023,C44366,Laptop,2,388.22,776.44,Cash,WINTER15
ORD200699,11/13/2023,C36813,Laptop,3,614.15,1842.45,Gift Card,NONE
ORD200700,9/25/2024,C40201,Laptop,2,92.91,185.82,Cash,WINTER15
ORD200701,6/23/2024,C75456,Monitor,3,92.22,276.66,Credit Card,FREESHIP
ORD200702,6/9/2024,C33315,Printer,3,562.55,1687.65,Debit Card,NONE
ORD200703,3/22/2023,C89336,Desk,1,92.79,92.79,Cash,WINTER15
ORD200704,6/3/2023,C96034,Desk,4,30.27,121.08,Online,FREESHIP
ORD200705,3/30/2025,C50114,Monitor,2,49.08,98.16,Debit Card,FREESHIP
ORD200706,3/2/2025,C85330,Desk,5,228.09,1140.45,Gift Card,FREESHIP
ORD200707,11/1/2024,C31761,Chair,4,650.04,2600.16,Gift Card,SAVE10
ORD200708,3/4/2025,C25268,Printer,1,665.11,665.11,Cash,FREESHIP
ORD200709,12/7/2024,C17132,Desk,1,386.03,386.03,Online,FREESHIP
ORD200710,7/22/2024,C48790,Laptop,5,21.54,107.70,Gift Card,NONE
ORD200711,7/4/2024,C61070,Tablet,2,475.78,951.56,Online,WINTER15
ORD200712,1/9/2024,C56969,Tablet,2,68.40,136.80,Gift Card,FREESHIP
ORD200713,6/21/2025,C65056,Tablet,4,532.49,2129.96,Online,SAVE10
ORD200714,4/21/2023,C84888,Laptop,1,51.73,51.73,Debit Card,FREESHIP
ORD200715,7/26/2024,C68266,Printer,3,653.63,1960.89,Online,FREESHIP
ORD200716,6/13/2024,C84115,Chair,3,454.29,1362.87,Credit Card,WINTER15
ORD200717,10/16/2023,C50087,Chair,3,122.11,366.33,Online,WINTER15
ORD200718,4/8/2023,C16790,Laptop,4,64.74,258.96,Gift Card,SAVE10
ORD200719,1/21/2024,C46920,Laptop,2,681.06,1362.12,Debit Card,FREESHIP
ORD200720,9/21/2023,C12740,Desk,5,128.95,644.75,Cash,FREESHIP
ORD200721,3/18/2024,C46557,Desk,2,118.59,237.18,Credit Card,NONE
ORD200722,11/15/2024,C58156,Printer,1,95.10,95.10,Gift Card,WINTER15
ORD200723,12/9/2023,C14455,Desk,3,54.95,164.85,Cash,SAVE10
ORD200724,10/18/2024,C63150,Printer,3,136.97,410.91,Credit Card,FREESHIP
ORD200725,3/12/2023,C95269,Chair,2,194.85,389.70,Gift Card,NONE
ORD200726,10/25/2024,C18105,Laptop,4,583.02,2332.08,Online,FREESHIP
ORD200727,9/29/2024,C29063,Chair,5,95.75,478.75,Online,SAVE10
ORD200728,7/29/2024,C10154,Desk,4,325.76,1303.04,Gift Card,WINTER15
ORD200729,9/8/2023,C36997,Phone,4,186.41,745.64,Gift Card,SAVE10
ORD200730,2/22/2025,C77357,Phone,1,474.60,474.60,Debit Card,SAVE10
ORD200731,6/7/2024,C71310,Printer,5,584.46,2922.30,Credit Card,NONE
ORD200732,3/7/2025,C80987,Laptop,1,132.05,132.05,Online,NONE
ORD200733,12/4/2023,C90757,Tablet,4,494.84,1979.36,Cash,SAVE10
ORD200734,1/23/2024,C51898,Printer,4,224.61,898.44,Credit Card,WINTER15
ORD200735,6/28/2024,C94508,Monitor,4,44.07,176.28,Debit Card,NONE
ORD200736,2/9/2024,C59441,Monitor,5,418.53,2092.65,Credit Card,FREESHIP
ORD200737,1/3/2024,C91029,Phone,4,532.87,2131.48,Cash,FREESHIP
ORD200738,6/4/2025,C96261,Phone,2,485.37,970.74,Credit Card,SAVE10
ORD200739,6/13/2024,C35123,Phone,4,386.73,1546.92,Cash,SAVE10
ORD200740,7/20/2024,C10892,Desk,2,377.47,754.94,Cash,NONE
ORD200741,1/23/2025,C99683,Monitor,5,332.64,1663.20,Gift Card,NONE
ORD200742,11/30/2024,C41974,Laptop,3,699.93,2099.79,Cash,SAVE10
ORD200743,9/30/2024,C23978,Monitor,1,576.35,576.35,Gift Card,WINTER15
ORD200744,6/12/2024,C10642,Tablet,2,461.37,922.74,Cash,SAVE10
ORD200745,3/2/2023,C73813,Printer,4,111.30,445.20,Debit Card,FREESHIP
ORD200746,2/24/2025,C32183,Desk,3,661.89,1985.67,Online,WINTER15
ORD200747,3/12/2025,C54277,Tablet,2,259.58,519.16,Debit Card,FREESHIP
ORD200748,7/15/2024,C56553,Tablet,3,70.81,212.43,Credit Card,FREESHIP
ORD200749,4/13/2025,C17551,Laptop,1,518.39,518.39,Debit Card,FREESHIP
ORD200750,1/14/2023,C14737,Tablet,4,145.41,581.64,Credit Card,FREESHIP
ORD200751,1/24/2023,C35168,Tablet,2,599.86,1199.72,Gift Card,FREESHIP
ORD200752,10/3/2024,C82217,Phone,4,429.37,1717.48,Credit Card,FREESHIP
ORD200753,4/24/2024,C42270,Phone,2,241.49,482.98,Debit Card,FREESHIP
ORD200754,5/31/2025,C48846,Printer,2,452.05,904.10,Credit Card,WINTER15
ORD200755,6/13/2023,C54160,Desk,3,336.71,1010.13,Credit Card,NONE
ORD200756,6/27/2024,C14080,Phone,1,283.69,283.69,Gift Card,NONE
ORD200757,2/22/2024,C81074,Desk,1,157.72,157.72,Debit Card,FREESHIP
ORD200758,3/26/2023,C69021,Tablet,3,624.84,1874.52,Credit Card,WINTER15
ORD200759,7/24/2023,C96283,Desk,3,308.01,924.03,Cash,FREESHIP
ORD200760,2/18/2025,C96636,Desk,1,39.56,39.56,Debit Card,NONE
ORD200761,6/2/2023,C37235,Desk,4,37.76,151.04,Debit Card,NONE
ORD200762,9/17/2024,C12444,Phone,3,76.96,230.88,Cash,FREESHIP
ORD200763,4/6/2023,C79142,Laptop,1,569.96,569.96,Online,FREESHIP
ORD200764,3/10/2024,C35983,Laptop,5,627.43,3137.15,Credit Card,FREESHIP
ORD200765,10/6/2023,C36150,Laptop,2,534.91,1069.82,Debit Card,SAVE10
ORD200766,1/22/2023,C91454,Printer,2,278.88,557.76,Debit Card,FREESHIP
ORD200767,4/18/2025,C19368,Tablet,2,323.22,646.44,Credit Card,NONE
ORD200768,9/4/2023,C35987,Tablet,5,653.46,3267.30,Cash,WINTER15
ORD200769,7/6/2023,C13366,Printer,4,678.55,2714.20,Cash,NONE
ORD200770,2/11/2024,C72166,Desk,1,314.38,314.38,Online,NONE
ORD200771,6/12/2024,C20357,Phone,3,692.44,2077.32,Debit Card,FREESHIP
ORD200772,7/28/2024,C33802,Monitor,1,604.87,604.87,Online,NONE
ORD200773,6/28/2025,C99205,Phone,2,512.33,1024.66,Cash,NONE
ORD200774,4/15/2025,C29701,Chair,3,20.54,61.62,Credit Card,FREESHIP
ORD200775,3/4/2023,C73941,Phone,2,625.22,1250.44,Online,NONE
ORD200776,8/21/2023,C69168,Tablet,1,21.19,21.19,Cash,WINTER15
ORD200777,3/21/2025,C66116,Chair,5,64.49,322.45,Online,NONE
ORD200778,4/28/2023,C85059,Laptop,4,246.85,987.40,Credit Card,WINTER15
ORD200779,12/1/2023,C18076,Phone,3,588.74,1766.22,Debit Card,FREESHIP
ORD200780,3/31/2024,C41284,Laptop,4,184.48,737.92,Online,WINTER15
ORD200781,1/10/2024,C43524,Phone,5,524.26,2621.30,Gift Card,FREESHIP
ORD200782,8/11/2024,C58063,Monitor,2,493.63,987.26,Online,SAVE10
ORD200783,5/26/2025,C19937,Printer,1,438.34,438.34,Gift Card,FREESHIP
ORD200784,5/16/2025,C21191,Laptop,1,325.81,325.81,Credit Card,WINTER15
ORD200785,7/29/2023,C45862,Chair,1,176.10,176.10,Credit Card,SAVE10
ORD200786,8/23/2023,C39130,Chair,5,45.31,226.55,Online,NONE
ORD200787,3/17/2024,C18167,Desk,4,221.96,887.84,Cash,NONE
ORD200788,11/2/2023,C47307,Chair,2,601.43,1202.86,Online,FREESHIP
ORD200789,8/17/2023,C57276,Tablet,5,691.28,3456.40,Online,SAVE10
ORD200790,9/14/2024,C38928,Laptop,4,417.89,1671.56,Gift Card,NONE
ORD200791,1/13/2024,C49710,Chair,4,409.28,1637.12,Cash,NONE
ORD200792,6/16/2023,C41709,Desk,2,356.35,712.70,Debit Card,WINTER15
ORD200793,4/15/2024,C91255,Chair,5,170.22,851.10,Debit Card,NONE
ORD200794,3/9/2023,C76653,Printer,4,384.85,1539.40,Online,FREESHIP
ORD200795,11/20/2024,C95667,Laptop,4,115.77,463.08,Online,SAVE10
ORD200796,4/29/2025,C33313,Phone,3,579.55,1738.65,Gift Card,WINTER15
ORD200797,2/27/2023,C36825,Laptop,2,438.76,877.52,Debit Card,NONE
ORD200798,5/19/2025,C20861,Phone,5,488.35,2441.75,Debit Card,FREESHIP
ORD200799,4/16/2023,C26364,Laptop,4,328.56,1314.24,Debit Card,FREESHIP
ORD200800,3/28/2025,C34686,Tablet,1,68.39,68.39,Online,WINTER15
ORD200801,5/3/2023,C97593,Printer,4,595.62,2382.48,Debit Card,FREESHIP
ORD200802,2/17/2024,C84331,Chair,5,644.64,3223.20,Gift Card,FREESHIP
ORD200803,8/20/2023,C88775,Monitor,5,397.81,1989.05,Debit Card,SAVE10
ORD200804,1/1/2024,C76362,Chair,3,236.50,709.50,Online,FREESHIP
ORD200805,10/15/2024,C59278,Laptop,5,472.01,2360.05,Gift Card,SAVE10
ORD200806,9/1/2023,C55819,Chair,5,253.75,1268.75,Online,WINTER15
ORD200807,11/10/2024,C82344,Monitor,3,676.21,2028.63,Online,SAVE10
ORD200808,2/13/2024,C65565,Desk,3,134.05,402.15,Credit Card,NONE
ORD200809,4/9/2024,C80416,Desk,5,217.43,1087.15,Debit Card,SAVE10
ORD200810,5/31/2023,C23637,Tablet,1,553.56,553.56,Credit Card,NONE
ORD200811,11/5/2023,C24769,Laptop,2,28.55,57.10,Gift Card,SAVE10
ORD200812,1/26/2024,C81547,Phone,2,255.26,510.52,Credit Card,FREESHIP
ORD200813,3/15/2025,C12813,Laptop,5,292.54,1462.70,Debit Card,FREESHIP
ORD200814,12/11/2024,C50732,Chair,4,147.51,590.04,Debit Card,WINTER15
ORD200815,8/4/2024,C41320,Printer,3,569.84,1709.52,Gift Card,WINTER15
ORD200816,2/21/2024,C55286,Tablet,5,574.79,2873.95,Credit Card,WINTER15
ORD200817,10/5/2023,C87994,Chair,4,598.19,2392.76,Credit Card,WINTER15
ORD200818,3/2/2023,C25580,Phone,4,390.84,1563.36,Credit Card,WINTER15
ORD200819,9/28/2024,C66196,Phone,2,398.45,796.90,Debit Card,SAVE10
ORD200820,5/27/2023,C35377,Phone,5,623.81,3119.05,Cash,FREESHIP
ORD200821,12/14/2024,C40771,Laptop,4,174.49,697.96,Credit Card,SAVE10
ORD200822,3/15/2025,C20624,Phone,1,479.56,479.56,Gift Card,SAVE10
ORD200823,10/7/2024,C27070,Laptop,4,653.13,2612.52,Credit Card,WINTER15
ORD200824,8/29/2023,C18826,Monitor,3,481.10,1443.30,Credit Card,FREESHIP
ORD200825,3/26/2025,C23899,Desk,5,271.69,1358.45,Online,FREESHIP
ORD200826,3/8/2025,C43249,Printer,3,463.81,1391.43,Online,WINTER15
ORD200827,5/25/2023,C95856,Tablet,2,639.88,1279.76,Cash,WINTER15
ORD200828,7/24/2024,C86266,Chair,4,404.58,1618.32,Cash,FREESHIP
ORD200829,2/5/2023,C39551,Monitor,1,76.93,76.93,Debit Card,WINTER15
ORD200830,12/11/2024,C90310,Tablet,4,190.64,762.56,Cash,SAVE10
ORD200831,12/18/2023,C20124,Printer,2,88.73,177.46,Online,NONE
ORD200832,3/12/2024,C63372,Chair,5,485.71,2428.55,Online,SAVE10
ORD200833,3/14/2025,C90595,Phone,5,78.29,391.45,Credit Card,WINTER15
ORD200834,4/11/2024,C98483,Printer,5,22.14,110.70,Cash,NONE
ORD200835,3/26/2024,C16429,Desk,1,679.65,679.65,Debit Card,FREESHIP
ORD200836,2/2/2023,C31810,Phone,1,178.44,178.44,Credit Card,FREESHIP
ORD200837,6/14/2025,C88029,Chair,5,655.55,3277.75,Online,NONE
ORD200838,4/11/2024,C57798,Desk,4,577.08,2308.32,Online,NONE
ORD200839,8/24/2023,C82858,Chair,3,197.97,593.91,Online,NONE
ORD200840,1/14/2024,C60699,Chair,3,411.95,1235.85,Credit Card,FREESHIP
ORD200841,9/19/2024,C94658,Printer,2,443.22,886.44,Credit Card,NONE
ORD200842,5/7/2025,C78305,Laptop,3,364.14,1092.42,Online,WINTER15
ORD200843,5/13/2025,C43538,Desk,3,430.06,1290.18,Gift Card,FREESHIP
ORD200844,12/4/2024,C47486,Chair,1,320.92,320.92,Online,FREESHIP
ORD200845,10/8/2023,C24212,Phone,3,107.36,322.08,Gift Card,FREESHIP
ORD200846,7/4/2024,C24765,Desk,2,359.86,719.72,Debit Card,NONE
ORD200847,11/18/2024,C48176,Printer,4,434.23,1736.92,Online,FREESHIP
ORD200848,1/1/2023,C54675,Chair,2,645.85,1291.70,Online,NONE
ORD200849,6/9/2025,C16675,Printer,4,214.35,857.40,Debit Card,WINTER15
ORD200850,4/27/2025,C38557,Monitor,3,638.50,1915.50,Debit Card,FREESHIP
ORD200851,12/12/2023,C80183,Laptop,1,365.57,365.57,Online,SAVE10
ORD200852,10/24/2024,C39530,Desk,3,568.05,1704.15,Gift Card,SAVE10
ORD200853,10/16/2023,C10002,Printer,3,490.01,1470.03,Cash,SAVE10
ORD200854,6/13/2025,C56938,Laptop,3,372.60,1117.80,Credit Card,WINTER15
ORD200855,5/25/2023,C41331,Monitor,5,240.61,1203.05,Credit Card,FREESHIP
ORD200856,6/3/2024,C94698,Phone,1,586.62,586.62,Debit Card,NONE
ORD200857,3/10/2024,C56506,Phone,3,257.84,773.52,Online,NONE
ORD200858,8/20/2023,C22167,Tablet,5,435.66,2178.30,Online,NONE
ORD200859,8/28/2024,C11127,Chair,5,261.33,1306.65,Credit Card,SAVE10
ORD200860,1/23/2024,C69542,Printer,1,422.54,422.54,Cash,SAVE10
ORD200861,3/19/2023,C93276,Desk,5,330.45,1652.25,Gift Card,FREESHIP
ORD200862,12/2/2023,C37969,Desk,3,120.82,362.46,Credit Card,SAVE10
ORD200863,5/20/2024,C98276,Phone,1,14.06,14.06,Credit Card,SAVE10
ORD200864,5/3/2023,C14240,Desk,1,491.11,491.11,Credit Card,SAVE10
ORD200865,4/30/2023,C72241,Monitor,4,677.37,2709.48,Cash,SAVE10
ORD200866,7/26/2024,C39664,Desk,5,189.25,946.25,Debit Card,WINTER15
ORD200867,5/26/2024,C53252,Printer,4,142.58,570.32,Cash,FREESHIP
ORD200868,6/29/2024,C70452,Monitor,4,316.32,1265.28,Debit Card,NONE
ORD200869,3/17/2024,C29905,Desk,2,533.95,1067.90,Online,WINTER15
ORD200870,6/1/2025,C78725,Phone,4,470.09,1880.36,Debit Card,FREESHIP
ORD200871,5/16/2024,C93768,Tablet,3,324.30,972.90,Debit Card,FREESHIP
ORD200872,7/10/2023,C59169,Chair,4,629.34,2517.36,Cash,NONE
ORD200873,5/12/2024,C53488,Desk,3,136.84,410.52,Cash,SAVE10
ORD200874,10/31/2023,C92180,Chair,2,488.90,977.80,Cash,FREESHIP
ORD200875,8/3/2023,C25918,Laptop,5,133.39,666.95,Credit Card,FREESHIP
ORD200876,6/9/2024,C90363,Chair,5,608.91,3044.55,Gift Card,SAVE10
ORD200877,7/25/2024,C43867,Tablet,1,524.06,524.06,Debit Card,FREESHIP
ORD200878,6/1/2023,C73873,Desk,2,330.69,661.38,Online,SAVE10
ORD200879,4/8/2025,C56622,Phone,2,547.67,1095.34,Gift Card,NONE
ORD200880,3/12/2025,C85074,Laptop,4,233.70,934.80,Online,SAVE10
ORD200881,1/3/2023,C59579,Tablet,2,448.85,897.70,Credit Card,NONE
ORD200882,6/28/2025,C43335,Phone,2,274.12,548.24,Cash,FREESHIP
ORD200883,5/13/2025,C43595,Printer,5,561.48,2807.40,Online,FREESHIP
ORD200884,5/15/2024,C71471,Chair,1,595.54,595.54,Gift Card,NONE
ORD200885,4/7/2024,C61090,Laptop,4,515.59,2062.36,Credit Card,FREESHIP
ORD200886,10/25/2023,C29620,Phone,1,460.13,460.13,Credit Card,NONE
ORD200887,12/19/2024,C67932,Chair,3,171.66,514.98,Debit Card,NONE
ORD200888,7/23/2024,C14427,Laptop,2,266.95,533.90,Credit Card,NONE
ORD200889,10/27/2024,C36725,Monitor,5,650.72,3253.60,Credit Card,WINTER15
ORD200890,8/11/2023,C51921,Laptop,3,439.53,1318.59,Debit Card,NONE
ORD200891,11/11/2023,C36534,Monitor,3,654.54,1963.62,Cash,SAVE10
ORD200892,6/4/2024,C72043,Desk,1,394.53,394.53,Cash,FREESHIP
ORD200893,3/21/2023,C99533,Monitor,1,678.01,678.01,Cash,FREESHIP
ORD200894,5/23/2023,C90852,Tablet,3,575.01,1725.03,Online,WINTER15
ORD200895,11/9/2023,C81882,Chair,3,154.64,463.92,Debit Card,WINTER15
ORD200896,10/18/2024,C85466,Desk,3,147.29,441.87,Gift Card,FREESHIP
ORD200897,9/3/2024,C87995,Laptop,4,481.48,1925.92,Gift Card,SAVE10
ORD200898,3/5/2025,C44619,Monitor,3,158.37,475.11,Cash,NONE
ORD200899,4/23/2025,C99904,Printer,2,323.37,646.74,Online,SAVE10
ORD200900,2/7/2025,C52342,Laptop,5,73.83,369.15,Debit Card,NONE
ORD200901,4/28/2024,C44277,Tablet,1,458.63,458.63,Debit Card,WINTER15
ORD200902,7/13/2024,C61162,Monitor,4,180.25,721.00,Debit Card,NONE
ORD200903,5/17/2023,C80868,Monitor,3,473.49,1420.47,Credit Card,NONE
ORD200904,2/5/2025,C16693,Monitor,4,237.43,949.72,Cash,WINTER15
ORD200905,11/23/2023,C67818,Laptop,1,442.39,442.39,Gift Card,FREESHIP
ORD200906,9/3/2024,C49938,Monitor,1,62.12,62.12,Cash,NONE
ORD200907,8/4/2024,C90898,Desk,5,298.39,1491.95,Gift Card,WINTER15
ORD200908,5/6/2025,C35117,Desk,2,697.93,1395.86,Credit Card,SAVE10
ORD200909,5/27/2024,C60203,Tablet,2,291.85,583.70,Cash,FREESHIP
ORD200910,5/31/2024,C36174,Printer,3,308.98,926.94,Cash,SAVE10
ORD200911,8/13/2024,C80872,Desk,5,396.86,1984.30,Cash,SAVE10
ORD200912,1/22/2024,C67604,Desk,2,139.69,279.38,Online,FREESHIP
ORD200913,2/16/2023,C45599,Printer,5,475.95,2379.75,Credit Card,WINTER15
ORD200914,2/10/2025,C70352,Desk,1,626.60,626.60,Gift Card,WINTER15
ORD200915,2/16/2024,C20643,Laptop,4,502.99,2011.96,Debit Card,WINTER15
ORD200916,6/21/2024,C35669,Printer,5,578.83,2894.15,Cash,NONE
ORD200917,1/20/2025,C65524,Laptop,5,383.82,1919.10,Credit Card,FREESHIP
ORD200918,6/24/2025,C74359,Laptop,5,368.25,1841.25,Online,NONE
ORD200919,2/7/2025,C92086,Printer,2,374.60,749.20,Online,FREESHIP
ORD200920,3/12/2025,C26137,Tablet,2,428.09,856.18,Credit Card,NONE
ORD200921,7/24/2023,C90573,Tablet,1,438.93,438.93,Gift Card,SAVE10
ORD200922,6/17/2024,C81857,Desk,2,563.82,1127.64,Credit Card,NONE
ORD200923,2/11/2023,C91582,Printer,3,649.93,1949.79,Credit Card,WINTER15
ORD200924,3/22/2025,C81319,Printer,5,268.43,1342.15,Cash,SAVE10
ORD200925,12/20/2024,C78500,Monitor,5,502.47,2512.35,Online,WINTER15
ORD200926,3/20/2024,C67533,Desk,1,26.95,26.95,Cash,WINTER15
ORD200927,2/14/2023,C35566,Laptop,4,64.69,258.76,Debit Card,WINTER15
ORD200928,5/9/2024,C77166,Laptop,3,247.11,741.33,Debit Card,WINTER15
ORD200929,10/16/2024,C67936,Tablet,2,536.25,1072.50,Debit Card,NONE
ORD200930,12/16/2024,C59554,Phone,2,456.04,912.08,Debit Card,FREESHIP
ORD200931,1/1/2024,C14005,Printer,2,40.23,80.46,Credit Card,SAVE10
ORD200932,3/26/2023,C26118,Laptop,2,72.39,144.78,Online,WINTER15
ORD200933,1/26/2023,C59685,Monitor,2,394.16,788.32,Online,NONE
ORD200934,6/1/2025,C40304,Laptop,4,119.84,479.36,Gift Card,FREESHIP
ORD200935,11/24/2023,C39593,Phone,3,692.71,2078.13,Credit Card,FREESHIP
ORD200936,1/12/2024,C50612,Chair,4,56.66,226.64,Online,SAVE10
ORD200937,1/16/2024,C39791,Chair,2,298.53,597.06,Debit Card,WINTER15
ORD200938,7/12/2023,C39017,Chair,3,331.46,994.38,Credit Card,WINTER15
ORD200939,4/16/2025,C48510,Laptop,2,521.40,1042.80,Cash,SAVE10
ORD200940,3/27/2023,C74003,Printer,4,305.32,1221.28,Online,SAVE10
ORD200941,7/17/2023,C91155,Printer,5,111.70,558.50,Credit Card,FREESHIP
ORD200942,9/29/2023,C17591,Tablet,1,479.76,479.76,Credit Card,NONE
ORD200943,12/27/2023,C43330,Monitor,3,193.49,580.47,Gift Card,FREESHIP
ORD200944,12/16/2024,C32687,Laptop,2,426.22,852.44,Online,WINTER15
ORD200945,8/20/2023,C79722,Tablet,5,276.44,1382.20,Gift Card,FREESHIP
ORD200946,5/4/2024,C65021,Phone,2,404.96,809.92,Cash,SAVE10
ORD200947,9/7/2023,C85520,Phone,4,465.66,1862.64,Online,FREESHIP
ORD200948,6/21/2024,C94569,Phone,2,594.07,1188.14,Gift Card,NONE
ORD200949,11/9/2023,C55778,Desk,5,110.38,551.90,Cash,NONE
ORD200950,5/31/2024,C19722,Laptop,1,596.24,596.24,Credit Card,FREESHIP
ORD200951,7/22/2024,C74928,Printer,2,306.24,612.48,Online,FREESHIP
ORD200952,2/27/2025,C49111,Monitor,3,503.39,1510.17,Online,NONE
ORD200953,2/6/2023,C43721,Phone,1,131.61,131.61,Cash,FREESHIP
ORD200954,10/22/2024,C68609,Chair,3,443.44,1330.32,Gift Card,FREESHIP
ORD200955,1/23/2023,C82068,Chair,1,408.13,408.13,Gift Card,WINTER15
ORD200956,4/11/2024,C21191,Phone,2,160.98,321.96,Debit Card,SAVE10
ORD200957,1/12/2023,C73575,Monitor,5,643.89,3219.45,Cash,WINTER15
ORD200958,5/13/2023,C82685,Desk,3,158.66,475.98,Gift Card,WINTER15
ORD200959,4/13/2024,C73996,Tablet,2,143.82,287.64,Credit Card,SAVE10
ORD200960,12/11/2023,C87687,Laptop,3,379.07,1137.21,Gift Card,WINTER15
ORD200961,11/11/2024,C55464,Phone,1,601.36,601.36,Online,NONE
ORD200962,9/6/2024,C12459,Phone,2,142.08,284.16,Gift Card,SAVE10
ORD200963,3/11/2024,C88075,Chair,5,530.34,2651.70,Online,FREESHIP
ORD200964,8/20/2023,C18583,Phone,5,364.42,1822.10,Credit Card,SAVE10
ORD200965,6/18/2025,C70412,Laptop,4,578.28,2313.12,Gift Card,FREESHIP
ORD200966,5/20/2025,C58503,Monitor,5,280.52,1402.60,Credit Card,WINTER15
ORD200967,5/6/2025,C52879,Tablet,5,638.92,3194.60,Credit Card,FREESHIP
ORD200968,2/8/2024,C67870,Monitor,4,412.20,1648.80,Credit Card,WINTER15
ORD200969,6/5/2025,C19439,Desk,1,440.34,440.34,Gift Card,WINTER15
ORD200970,9/7/2024,C72664,Desk,1,627.15,627.15,Cash,SAVE10
ORD200971,5/27/2024,C32650,Monitor,2,605.26,1210.52,Cash,WINTER15
ORD200972,6/9/2024,C66438,Laptop,1,90.27,90.27,Cash,SAVE10
ORD200973,6/9/2025,C70010,Desk,5,230.77,1153.85,Online,WINTER15
ORD200974,9/27/2023,C30722,Desk,5,266.78,1333.90,Gift Card,NONE
ORD200975,5/18/2023,C70529,Desk,1,105.92,105.92,Gift Card,SAVE10
ORD200976,4/4/2024,C18984,Tablet,3,589.30,1767.90,Credit Card,WINTER15
ORD200977,1/28/2023,C85841,Chair,4,649.47,2597.88,Cash,SAVE10
ORD200978,6/25/2024,C41508,Printer,4,107.49,429.96,Cash,NONE
ORD200979,5/31/2023,C75018,Monitor,3,669.06,2007.18,Cash,SAVE10
ORD200980,10/14/2023,C84320,Chair,3,69.65,208.95,Cash,WINTER15
